mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_max_features,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
2.858340549468994,0.6731038277963738,0.391727352142334,0.18252557239902278,0.001,entropy,38,sqrt,0.0037258207083574234,7,9,563,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 38, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0037258207083574234, 'min_samples_leaf': 7, 'min_samples_split': 9, 'n_estimators': 563})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,137
2.8396621704101563,0.4430788296762617,0.357636833190918,0.07133895250563022,0.3,entropy,10,sqrt,0.0,10,15,800,"OrderedDict({'ccp_alpha': 0.3, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 800})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,137
0.5153478860855103,0.13125049902906044,0.07640571594238281,0.018845430772659752,0.001,entropy,10,sqrt,0.0,1,5,100,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.65,0.32015621187164245,94
0.8407981395721436,0.10371523351550471,0.13466718196868896,0.02819477489128836,0.0148140738951053,entropy,10,0.1,0.004099387313075055,9,13,229,"OrderedDict({'ccp_alpha': 0.0148140738951053, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.1, 'min_impurity_decrease': 0.004099387313075055, 'min_samples_leaf': 9, 'min_samples_split': 13, 'n_estimators': 229})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,137
1.7108451843261718,0.21629200204619559,0.2313998222351074,0.01831599549032372,0.025475885998392893,entropy,35,0.1,0.0040631667921192036,8,6,513,"OrderedDict({'ccp_alpha': 0.025475885998392893, 'criterion': 'entropy', 'max_depth': 35, 'max_features': 0.1, 'min_impurity_decrease': 0.0040631667921192036, 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 513})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,137
1.1421505451202392,0.15242347482273075,0.15526249408721923,0.024339564697840693,0.001,entropy,10,sqrt,4.4044911936337324e-05,1,6,329,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_impurity_decrease': 4.4044911936337324e-05, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 329})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
2.2158145904541016,0.2978997203659939,0.27463719844818113,0.048104792236103096,0.07640076282146238,entropy,21,0.1,0.0006690936480689503,6,7,650,"OrderedDict({'ccp_alpha': 0.07640076282146238, 'criterion': 'entropy', 'max_depth': 21, 'max_features': 0.1, 'min_impurity_decrease': 0.0006690936480689503, 'min_samples_leaf': 6, 'min_samples_split': 7, 'n_estimators': 650})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,137
1.5999006986618043,0.22915920691158453,0.168176007270813,0.01893226657407076,0.13587561779124485,gini,10,log2,0.0022663247733618083,8,6,379,"OrderedDict({'ccp_alpha': 0.13587561779124485, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_impurity_decrease': 0.0022663247733618083, 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 379})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,137
0.5098127841949462,0.1640969602122484,0.06816709041595459,0.011607646383016092,0.0018097805857095425,entropy,21,sqrt,6.25988673800218e-05,2,9,104,"OrderedDict({'ccp_alpha': 0.0018097805857095425, 'criterion': 'entropy', 'max_depth': 21, 'max_features': 'sqrt', 'min_impurity_decrease': 6.25988673800218e-05, 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 104})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.0,1.0,0.65,0.32015621187164245,94
1.049016809463501,0.1299786568701804,0.13506433963775635,0.01944259713065196,0.3,entropy,25,0.1,0.0010416014292882851,1,10,297,"OrderedDict({'ccp_alpha': 0.3, 'criterion': 'entropy', 'max_depth': 25, 'max_features': 0.1, 'min_impurity_decrease': 0.0010416014292882851, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 297})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,137
1.033484649658203,0.13161257034552087,0.1311631441116333,0.017507048696221293,0.001,entropy,24,log2,0.005,1,10,293,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 24, 'max_features': 'log2', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 293})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,137
1.0772908449172973,0.06898212082664976,0.1329246997833252,0.01905035777845273,0.0298436438753294,entropy,27,0.1,0.004707060001392818,1,6,298,"OrderedDict({'ccp_alpha': 0.0298436438753294, 'criterion': 'entropy', 'max_depth': 27, 'max_features': 0.1, 'min_impurity_decrease': 0.004707060001392818, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 298})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.65,0.32015621187164245,94
0.6791820049285888,0.09471353994442243,0.09581596851348877,0.013143139963421733,0.24753070661903578,entropy,22,sqrt,0.0046174234117400915,9,6,189,"OrderedDict({'ccp_alpha': 0.24753070661903578, 'criterion': 'entropy', 'max_depth': 22, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0046174234117400915, 'min_samples_leaf': 9, 'min_samples_split': 6, 'n_estimators': 189})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,137
1.0426830768585205,0.13387475221481926,0.13608500957489014,0.020482199092200358,0.001,entropy,20,0.1,0.005,1,15,294,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 20, 'max_features': 0.1, 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 294})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,137
1.0463733196258544,0.16248723400211249,0.13690152168273925,0.02469914653080234,0.001,entropy,22,0.1,0.005,1,13,294,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 22, 'max_features': 0.1, 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 294})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,137
1.0248785734176635,0.13311447614450916,0.1348369836807251,0.01457616675832339,0.21663851665354947,entropy,16,0.1,0.0009704744546474066,1,5,297,"OrderedDict({'ccp_alpha': 0.21663851665354947, 'criterion': 'entropy', 'max_depth': 16, 'max_features': 0.1, 'min_impurity_decrease': 0.0009704744546474066, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 297})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,137
1.059349274635315,0.13307264602709953,0.13588943481445312,0.01975917897409001,0.023590483193235055,entropy,37,0.1,0.0013278724187786987,1,6,302,"OrderedDict({'ccp_alpha': 0.023590483193235055, 'criterion': 'entropy', 'max_depth': 37, 'max_features': 0.1, 'min_impurity_decrease': 0.0013278724187786987, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 302})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.65,0.32015621187164245,94
1.700453281402588,0.6599351616088694,0.27750563621520996,0.1532490477226762,0.001,entropy,31,sqrt,0.005,2,15,297,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 31, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 2, 'min_samples_split': 15, 'n_estimators': 297})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,137
2.2116301536560057,0.1989385297332682,0.2422105312347412,0.034667250829477296,0.2549431091521049,entropy,10,sqrt,0.003969480869418031,1,6,619,"OrderedDict({'ccp_alpha': 0.2549431091521049, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_impurity_decrease': 0.003969480869418031, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 619})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,137
1.0617862462997436,0.1366707798607506,0.13393826484680177,0.01881703778626036,0.001,entropy,10,sqrt,0.0005016870721002296,1,5,297,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0005016870721002296, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 297})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
1.0506370544433594,0.15079702524536262,0.13647072315216063,0.021764875192410854,0.001,entropy,10,sqrt,0.0,7,5,296,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 7, 'min_samples_split': 5, 'n_estimators': 296})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,137
1.0831621885299683,0.14449743994814446,0.1934821605682373,0.08719322687039747,0.001,gini,13,sqrt,0.0028418091798825184,1,6,298,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 13, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0028418091798825184, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 298})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
